Date Time,Sentiment,Text,User Name,Retweets,Favorites
7-11-17,-1, وحياتك كله ال اللي بقت تبع مصريه اتصالات زفت واغلي شركه,,1,0
7-11-17,1, كيفيه اشتراك خدمه حسابي جديده مقدمه شركه مصريه اتصالات استعلام فواتير تليفون ارضي جديده,,0,0
7-11-17,-1, فاتور فاتوره تليفون ارضي لشهر اكتوبر اخر موعد سداد عبر شركه مصريه اتصالات بسهوله لعدم دفع غرامه,,0,0
7-11-17,1, مصريه اتصالات تسوق منتجاتها عبر سوق دوت كوم ارابيان ميديا,,0,0
7-11-17,1, مصريه اتصالات توقع اتفاقيه تعاون حصريه سوق دوت كوم لتسويق منتجاتها,,0,0
7-11-17,1, مصريه اتصالات تتعاقد سوق دوت كوم لتقديم خدماتها,,0,0
7-11-17,1, اتفاقيه تعاون مصريه اتصالات سوق دوت كوم لتسويق منتجاتها,,0,0
6-11-17,-1, جربت دا لاقيت مصريه اتصالات افضل منهم وعلي فكره ذودوها ج حول ليها افضل بدل حرقه دم نت عندهم مضروب نار,,0,1
6-11-17,-1, مصريه اتصالات تعلن اتفاقيه سوق دوت كوم عرض منتجاتها عبر انترنت,,0,0
6-11-17,1, فخر لانضمامي لمنظومه كبيره مصريه اتصالات شكرا وثقتي فيي اتمني اكون ثقه دي,,0,0
6-11-17,1, نيجي بقي فزلوك قالك طب هينفع خطوط تليفونات نقوله كباين مصريه اتصالات نفسها بتعدي نيترا واللي معديه امن وطني,,3,1
6-11-17,1, مصريه اتصالات تعلن قوائمها ماليه مجمعه نوفمبر,,0,0
6-11-17,1, ترتيب دوري مصري ممتاز لكره قدم مصريه اتصالات مباريات اليوم,,0,0
6-11-17,1, ترتيب دوري مصري ممتاز لكره قدم مصريه اتصالات مباريات اليوم,,0,0
6-11-17,1, فاتوره تليفون استعلم فاتوره تليفونك ارضي لشهر نوفمبر عبر رابط الكتروني لشركه مصريه اتصالات,,0,1
6-11-17,-1, عايز اسب دين شركه محمول مصر واسب تلاتين دين لشركه اتصالات حكوميه مصريه اتصالات و دين لمصر و دين شعب مصري عرص,,0,0
6-11-17,1, مصريه اتصالات مليون مشترك الشهر اول اطلاق شبكه محمول,,0,0
6-11-17,-1, مصريه اتصالات تعقد اتفاقيه سوق دوت كوم لتسويق منتجاتها خلال انترنت,,0,0
6-11-17,1, تليفون ارضي عطلان ومفيش عايز يصلحه مصريه اتصالات طيب نشكي لمين اررحمونا ٠١٠٦١١٥٩٠٣٧,,0,0
6-11-17,1, مصريه اتصالات تتعاقد سوق دوت كوم لتقديم خدماتها,,0,0
6-11-17,1, مصريه اتصالات تتعاقد سوق دوت كوم لتقديم خدماتها جريده بورصه,,3,0
6-11-17,-1, م احمد بحيري انجازات شركه مصريه اتصالات بشتكي مايو حتي الان نت ارضي زباله قالوا بان خط خدمه مستقر,,0,0
6-11-17,1, مصريه اتصالات تكرم براعم مستقبل فائزون مركز اول مسابقه عالميه روبوت,,0,0
6-11-17,1, مصريه اتصالات توقع سوق دوت كوم لتسويق منتجاتها,,0,0
6-11-17,1, استعلم فاتوره تليفون ارضي مصريه اتصالات لشهر اكتوبر ونوفمبر اسم ورقم تليفون زياده قيمه الا,,0,0
6-11-17,1, وي تبع مصريه اتصالات,,0,0
6-11-17,1, سيسي لقي شغل مصريه اتصالات,,0,0
6-11-17,1, مصريه اتصالات توقع اتفاقيه تعاون حصريه سوق دوت كوم جريده مال,,2,0
6-11-17,-1, عالم اليوم اتفاقيه مصريه اتصالات سوق دوت كوم لبيع محمول جيل رابع,,0,0
6-11-17,1, اسبوع مصريه اتصالات توقع اتفاقيه تعاون سوق دوت كوم لتسويق منتجاتها,,0,0
6-11-17,1, مصريه اتصالات توقع اتفاقيه تعاون حصريه سوق دوت كوم لتسويق منتجاتها,,0,0
6-11-17,1, مصريه اتصالات تتعاقد سوق دوت كوم لتسويق منتجاتها,,1,2
6-11-17,1, فواتير تليفون منزلي اكتوبر استعلم فاتوره تليفون ارضي اكتوبر عبر رابط مصريه اتصالات جديد,,0,0
6-11-17,1, وظائف مصريه اتصالات موقع الكتروني تسجيل عمل مصريه اتصالات وشروط تقديم عمل,,0,0
6-11-17,1, كيفيه اشتراك خدمه حسابي جديده مقدمه شركه مصريه اتصالات استعلام فواتير تليفون ارضي جديده,,0,0
6-11-17,1, مصريه اتصالات نص نهائي بطوله منطقه قاهره حصولنا عالمركز تاني اهلي معانا مجموعه جديده نادي شمس تامين نصر,,0,0
6-11-17,-1, ناس اللي جربوا خط مصريه اتصالات رايكم,,0,0
6-11-17,1, استعلام فاتوره تليفون ارضي ودفع فاتوره تليفون عبر موقع مصريه اتصالات رسمي,,0,0
6-11-17,1, تصدروا مسابقه عالميه روبوت مصريه اتصالات تكرم براعم مستقبل,,0,0
5-11-17,1, مصريه اتصالات تكرم فائزين مركز اول مسابقه عالميه روبوت فوركس,,1,1
5-11-17,1, مصريه اتصالات تكرم براعم مستقبل فائزون مسابقه عالميه روبوت,,0,0
5-11-17,1, بدل ايد راح تسندك الف يد احنا منك مصريه اتصالات بتقدملك اول مشغل اتصالات متكامل مصر اعرف اكتر,,2,24
5-11-17,1, مصريه اتصالات تكرم فائزون مسابقه عالميه روبوت,,0,0
5-11-17,1, مصريه اتصالات غرفه صناعه تكنولوجيا معلومات اتصالات,,0,0
5-11-17,1, بتوع مصريه اتصالات بحسهم قرويين نيك اللي واقفين مكان كبير اول ملفاتوره توصلهم واحد يقوم بنفسه يوصل كابل وهو ماسك سندوتش مسقعه,,0,1
5-11-17,1, مصريه اتصالات تُكرم فائزين مركز اول مسابقه روبوت بماليزيا,,2,7
5-11-17,-1, مصريه اتصالات فرع مصر جديده حاجه زفت اوي والله,,0,0
5-11-17,1, حوار مهندس احمد بحيري مصريه اتصالات,,0,0
5-11-17,1, نجوم مصريه استعلام فاتوره تليفون ارضي مصريه اتصالات لشهر اكتوبر ونوفمبر اسم ورقم,,0,0
5-11-17,1, استعلام فاتوره تليفون ارضي مصريه اتصالات لشهر اكتوبر ونوفمبر اسم ورقم تليفون زياده قيمه,,0,0
5-11-17,1, مصريه اتصالات منزبه خط داتا,,0,0
5-11-17,1, فاتوره تليفون استعلام فاتوره تليفون ارضي لشهر نوفمبر عبر رابط شركه مصريه اتصالات,,0,0
5-11-17,1, نوفمبر مصريه اتصالات تعلن نتائج اعمالها فصليه قاهره مباشر قالت مصريه اتصالا,,0,0
5-11-17,1, مصريه اتصالات تربح,,0,0
5-11-17,1, نجوم مصريه فاتوره تليفون الان استعلم قيمه فاتوره وتعرف احدث عروض مصريه اتصالات موضوع,,0,0
5-11-17,1, عيش نت اسرع واقوي شبكه انترنت وباعلي قيمه باقات اعرف اكتر مصريه اتصالات احنا منك,,6,28
5-11-17,1, عروض وباقات شبكه رابعه مكالمات انترنت ب موقع شركه مصريه اتصالات,,0,0
5-11-17,1, نوفمبر مصريه اتصالات تعلن قوائم ماليه مستقله مجمعه فتره ماليه منتهيه,,0,0
5-11-17,1, نوفمبر مصريه اتصالات تعلن قوائم ماليه مستقله مجمعه فتره ماليه منتهيه,,0,0
5-11-17,1, تكنولوجيا برلمان تجتمع قائم باعمال رئيس جهاز قومي اتصالات مصريه نيوز,,0,0
5-11-17,1, مصريه اتصالات تستهدف مليار جنيه عائدات اتفاقيه فودافون,,0,10
5-11-17,1, فاتوره تليفون استعلام فاتوره تليفون ارضي لشهر نوفمبر عبر رابط الكتروني لشركه مصريه اتصالات,,0,0
5-11-17,1, وقفلوا اكونت بتاعهم تويتر ولما يحب يردوا بيردوا اكاونت مصريه اتصالات,,0,0
5-11-17,1, مصريه اتصالات خدت موقع ونزلت بشبكه جديده وكمان شويه هتقلعنا بنطلونات,,0,0
4-11-17,1, استعلام فاتوره تليفون ارضي لشهر يونيو ومعرفه مواعيد جديد سداد موقع مصريه اتصالات,,0,0
4-11-17,1, مصريه اتصالات فاتوره تليفون ارضي فاتوره تليفون منزلي,,0,0
4-11-17,1, بقي اكونت مصريه اتصالات,,0,0
4-11-17,1, اخبار شبكه مصريه اتصالات دي عامله كويسه ولا لاء باعوا كام خط دنيا يعني,,0,2
4-11-17,1, اكتوبر تليفون ارضي تعرف قيمه فاتوره تليفون ارضي لشهر اكتوبر عبر موقع مصريه اتصالات,,0,0
4-11-17,-1, فنيين مصريه اتصالات فتره بيفصلوا تدبيسه انترنت عشان ناس تتصل بيهم وياخدوا شاي بتاعهم,,0,0
4-11-17,1, ينفع اغير سرعه فرع مصريه اتصالات ولا لازم فرع تي داتا,,0,0
4-11-17,1, ادعم مصريه اتصالات,,5,1
4-11-17,1, يلا نشجع بلدنا عروض كتيره مصريه اتصالات وي,,25,22
4-11-17,1, فواتير تليفون منزلي اكتوبر استعلم فاتوره تليفون ارضي اكتوبر عبر رابط مصريه اتصالات جديد,,0,0
4-11-17,1, وظائف مصريه اتصالات موقع الكتروني تسجيل عمل مصريه اتصالات وشروط تقديم عمل,,0,0
4-11-17,1, اشتري خط مصريه اتصالات مخصوص اعلان احنا منك,,0,0
4-11-17,1, مصريه اتصالات زيهم لالااوسخ,,0,0
4-11-17,1, كيفيه اشتراك خدمه حسابي جديده مقدمه شركه مصريه اتصالات استعلام فواتير تليفون ارضي جديده,,0,0
4-11-17,1, مصريه اتصالات بتشغل دماغها,,0,0
4-11-17,1, صباح نيوز مصريه اتصالات تجدد اتفاقيه خدمات نقل اتصالات دوليه فودافون مصر,,0,0
4-11-17,1, اتفرج دوري انجليزي دوري اسباني ايطالي ازاي بقي اتفرج دوري مصريه اتصالات,,0,0
3-11-17,1, مصريه اتصالات مليار جنيه عوائد اتفاقيه خدمات دوليه فودافون,,0,0
3-11-17,1, فيديو مدبولي يبدع اكتساح زمالك امام بتروجيت بثلاثيه جوله دوري مصريه اتصالات,,0,0
3-11-17,-1, سبحان مقلب احوال وعدت شركه مصريه اتصالات بتوصيل خطوط فايبر منطقه هرم منطقتي جيزه منذ عام ٢٠١٥ ولم تصلنا حتي لحظه وقد مر خبر ٣ سنوات,,0,0
3-11-17,1, وعشان معاك سنين عايشين سوا نفس حياه بتقدملك اقوي شبكه تغطيه مصر احنا منك مصريه اتصالات,,8,38
